Timestamp,AccX,AccY,AccZ
271938128,-1497,-427,20803
271940028,1488,-32,15537
271941912,43,-1573,16619
271943776,5,-760,15576
271945668,-696,-1150,19115
271947576,2891,-401,11579
271949476,3305,-311,17519
271951360,509,389,14713
271953260,-2560,-243,18831
271955160,-429,247,16331
271957044,-359,789,17043
271958936,2365,787,10216
271960832,2566,-436,19500
271962720,-2425,-55,19159
271964608,785,-618,13948
271966508,1410,-242,13804
271968404,3720,-22,15860
271970284,-296,-664,17995
271972184,1041,-287,17587
271974072,-478,375,14319
271975964,1849,659,14020
271977848,-3059,-31,13725
271979748,-454,656,19719
271981632,-2547,-49,19725
271983512,-144,-31,16711
271985412,1749,-247,18996
271987324,2181,-1457,19592
271989220,970,-660,17972
271991100,1379,-23,13859
271992992,769,-431,16723
271994888,2271,-323,11767
271996780,-1125,-751,14302
271998708,-3814,-1206,14443
272000584,156,566,18335
272002476,-1872,437,15691
272004368,775,195,14052
272006248,-343,407,15523
272008112,611,57,16768
272009988,-2133,-11,15387
272011892,3763,177,13448
272013788,2776,-523,15416
272015688,2015,300,16324
272017568,-1280,-6,19155
272019444,-1543,25,14920
272021332,1675,463,13003
272023216,972,860,17083
272025112,-2132,227,18803
272027008,-410,-234,21751
272028900,280,-924,17256
272030804,1961,-1477,13699
272032712,1479,-949,13080
272034608,133,-1309,18308
272036520,1156,-1066,15815
272038420,174,-620,13256
272040292,1237,-5,13785
272042196,-2043,-997,15148
272044100,-776,803,15676
272045988,-1661,611,16392
272047876,751,543,15667
272049764,1680,86,18839
272051644,470,154,18371
272053540,1511,318,18263
272055428,520,-166,15427
272057312,3212,-154,12763
272059216,1608,-436,16476
272061108,-189,-163,16819
272063008,-404,-720,19880
272064896,954,166,12028
272066796,-1624,964,18859
272068684,185,301,12807
272070584,-2543,-353,23252
272072476,-184,152,16159
272074388,-1759,-1906,20951
272076296,1247,-1439,14023
272078204,1126,-804,18899
272080108,1965,-983,15136
272082000,-866,-200,19721
272083904,2442,-105,13079
272085804,-1062,-686,16019
272087704,-737,283,13533
272089596,-2337,729,17743
272091472,28,556,16756
272093364,1604,696,12291
